listing_id,available,price,adjusted_price,minimum_nights,maximum_nights,listing_url,name,latitude,longitude,property_type,room_type,accomodates,bathrooms_text,bedrooms,beds,amenities,host_id,host_name,host_since,host_location,total_reviews
21933479,0.0,40.0,40.0,1.0,1125.0,https://www.airbnb.com/rooms/21933479,Kamer Alexander,51.26714,4.45837,Private room in residential home,Private room,3,1 shared bath,1.0,2.0,"[""Refrigerator"", ""Backyard"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Wifi"", ""Dishes and silverware"", ""Children\u2019s books and toys"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Bed linens"", ""Pool"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""Crib"", ""Free parking on premises"", ""Heating"", ""Hot water"", ""High chair"", ""Fire extinguisher"", ""Building staff"", ""Coffee maker""]",132999406,Els,2017-06-01,"Antwerp, Flanders, Belgium",89.0
21638219,0.0,47.0,47.0,2.0,7.0,https://www.airbnb.com/rooms/21638219,"Gezellige kamer, dichtbij openbaar vervoer.",51.21329,4.43596,Private room in rental unit,Private room,2,Private half-bath,1.0,2.0,"[""Smoke alarm"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""Single level home"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Window guards"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dedicated workspace"", ""Essentials"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""High chair"", ""Fire extinguisher"", ""Hangers"", ""Lock on bedroom door""]",96703673,Marian,2016-09-25,"Antwerp, Flanders, Belgium",3.0
21658316,0.0,39.0,39.0,1.0,1125.0,https://www.airbnb.com/rooms/21658316,The knight's room,51.22334,4.40475,Room in boutique hotel,Private room,4,1 private bath,1.6022099447513811,4.0,"[""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lockbox"", ""Smoke alarm"", ""Shampoo"", ""Extra pillows and blankets"", ""Single level home"", ""Bed linens"", ""Lock on bedroom door"", ""Cleaning before checkout"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",213.0
27755042,0.0,49.67,49.67,1.0,1125.0,https://www.airbnb.com/rooms/27755042,The Secret Paradise,51.22152,4.40499,Room in boutique hotel,Private room,2,1 private bath,1.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lockbox"", ""Smoke alarm"", ""Shampoo"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",140.0
28249176,0.0,55.0,55.0,1.0,1125.0,https://www.airbnb.com/rooms/28249176,Suite Exotique,51.22214,4.4052,Room in boutique hotel,Private room,2,1 private bath,1.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lockbox"", ""Smoke alarm"", ""Shampoo"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",152.0
30957530,0.0,49.67,49.67,1.0,1125.0,https://www.airbnb.com/rooms/30957530,The Nomad's Lounge,51.22323,4.40628,Room in boutique hotel,Private room,2,1 private bath,1.0554016620498614,1.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Hangers"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",149.0
35121718,0.0,61.0,61.0,1.0,1125.0,https://www.airbnb.com/rooms/35121718,Royal Academy Suite,51.22151,4.40619,Room in boutique hotel,Private room,2,1 bath,1.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lockbox"", ""Smoke alarm"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hangers"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",123.0
36422080,0.0,54.33,54.33,1.0,1125.0,https://www.airbnb.com/rooms/36422080,Art Deco Suite,51.22171,4.40644,Room in boutique hotel,Private room,2,1 private bath,1.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Luggage dropoff allowed"", ""Hangers"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",135.0
38126665,0.0,39.0,39.0,1.0,1125.0,https://www.airbnb.com/rooms/38126665,Kings and Queens Suite,51.22162,4.4064,Room in boutique hotel,Private room,2,1 private bath,1.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lockbox"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Hangers"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",115.0
40447103,0.0,39.0,39.0,1.0,1125.0,https://www.airbnb.com/rooms/40447103,Quetzal Paradise Suite,51.22153,4.40537,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Luggage dropoff allowed"", ""Hangers"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",43.0
42788327,0.0,54.67,54.67,1.0,1125.0,https://www.airbnb.com/rooms/42788327,The Artist's Suite,51.22379,4.40672,Room in boutique hotel,Private room,2,1 bath,1.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lockbox"", ""Smoke alarm"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hangers"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",67.0
44360021,0.0,48.0,48.0,1.0,1125.0,https://www.airbnb.com/rooms/44360021,Rubens' Suite,51.22309,4.4068,Room in boutique hotel,Private room,2,1 bath,1.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lockbox"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Hangers"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",39.0
51451001,0.0,59.0,59.0,1.0,1125.0,https://www.airbnb.com/rooms/51451001,Romeo & Juliet's Suite,51.2237,4.40479,Room in boutique hotel,Private room,2,1 bath,1.0,2.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hangers"", ""Body soap"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",15780894,Simon,2014-05-20,"Knokke-Heist, Flanders, Belgium",41.0
21718764,0.0,50.0,50.0,7.0,1125.0,https://www.airbnb.com/rooms/21718764,Beautiful studio close to central station,51.21741,4.41789,Entire rental unit,Entire home/apt,2,1 bath,1.0554016620498614,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Hangers""]",27851106,Loes,2015-02-16,"Zonhoven, Flanders, Belgium",32.0
21750298,1.0,35.0,35.0,1.0,30.0,https://www.airbnb.com/rooms/21750298,Modern Duplex apartment (120 M²),51.19726,4.43556,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Oven"", ""Wifi"", ""Paid parking lot on premises"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Hot water"", ""Dishwasher"", ""Dryer"", ""Patio or balcony"", ""Hangers""]",16589114,Valeria,2014-06-09,"Barcelona, Catalonia, Spain",39.0
21831536,1.0,121.67,121.67,2.0,1125.0,https://www.airbnb.com/rooms/21831536,Beautiful one-bedroom apartment,51.21796,4.40036,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Fire extinguisher"", ""Smart lock"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""First aid kit"", ""Coffee maker"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",41179586,Karen,2015-08-11,"Brasschaat, Flanders, Belgium",16.0
21831718,1.0,130.0,130.0,2.0,1125.0,https://www.airbnb.com/rooms/21831718,beautiful duplex apartment,51.21859,4.39838,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Stove"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Fire extinguisher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",41179586,Karen,2015-08-11,"Brasschaat, Flanders, Belgium",11.0
21861265,1.0,175.0,175.0,7.0,60.0,https://www.airbnb.com/rooms/21861265,uniek design appartement bij Eilandje Antwerpen,51.23628,4.42571,Entire loft,Entire home/apt,3,1 bath,2.0,2.0,"[""Hot water"", ""Elevator"", ""Private entrance"", ""Long term stays allowed"", ""Kitchen"", ""Outdoor dining area"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""BBQ grill"", ""Outdoor furniture"", ""Free parking on premises"", ""Host greets you"", ""Hangers"", ""Iron"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",19845307,Bart & Mips,2014-08-11,"Grobbendonk, Flanders, Belgium",0.0
21942782,0.0,77.0,73.0,3.0,1125.0,https://www.airbnb.com/rooms/21942782,"Many Amenities ☆ Self check-in, walk from station",51.20173,4.42508,Entire rental unit,Entire home/apt,3,1.5 baths,1.0,2.0,"[""Refrigerator"", ""Backyard"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Smart lock"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Iron"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Paid parking on premises"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""HDTV with Chromecast, Netflix, standard cable"", ""High chair"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""Cleaning products""]",11700039,Rick,2014-01-27,"Antwerp, Flanders, Belgium",109.0
22097777,0.0,59.67,59.67,2.0,1125.0,https://www.airbnb.com/rooms/22097777,The Golden Gate {private studio - Central Station},51.22273,4.42091,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers""]",55406436,Dietrich & Sofie,2016-01-20,"Antwerp, Flanders, Belgium",291.0
22134240,0.0,60.33,60.33,1.0,1125.0,https://www.airbnb.com/rooms/22134240,"Fresh, modern and spacious 2 bedroom apartment",51.19934,4.44936,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Hair dryer"", ""Stove"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",137224236,Hasan,2017-06-27,"Antwerp, Flanders, Belgium",79.0
22169539,1.0,420.0,420.0,15.0,1125.0,https://www.airbnb.com/rooms/22169539,Privilege Guest House - rooms with a view,51.22327,4.4172,Private room,Private room,10,Private half-bath,10.0,10.0,"[""Elevator"", ""Fire extinguisher"", ""Backyard"", ""Long term stays allowed"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Hangers"", ""Lock on bedroom door"", ""Cleaning before checkout"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials""]",107899426,Carlo,2016-12-20,"Montijo, Setubal, Portugal",1.0
22181904,0.0,60.0,60.0,1.0,10.0,https://www.airbnb.com/rooms/22181904,Characteristic Attic/Suite Casa Zurenborg,51.20533,4.43166,Private room in guest suite,Private room,3,1 private bath,1.0,2.0,"[""Refrigerator"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Wifi"", ""Dishes and silverware"", ""Security cameras on property"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""High chair"", ""Fire extinguisher"", ""Dryer"", ""Coffee maker"", ""Changing table"", ""Hangers"", ""Cable TV"", ""Lock on bedroom door"", ""Air conditioning"", ""TV with standard cable""]",6248736,Paolo,2013-05-06,Antwerpen Belgium  / Chiavenna Italy,42.0
22235229,0.0,75.0,75.0,1.0,1125.0,https://www.airbnb.com/rooms/22235229,Entire flat in the middle of Antwerp,51.20301,4.41215,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Bathtub"", ""Crib"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""High chair"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Shower gel""]",42432875,Raman,2015-08-24,"Antwerp, Flanders, Belgium",31.0
22322894,1.0,40.0,40.0,1.0,1125.0,https://www.airbnb.com/rooms/22322894,AntwerpCentrum2,51.22658,4.4341,Private room in residential home,Private room,2,1.5 shared baths,1.0,1.0,"[""Refrigerator"", ""Backyard"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Carbon monoxide alarm"", ""Wifi"", ""Dishes and silverware"", ""Security cameras on property"", ""Lockbox"", ""Washer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Paid parking on premises"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Lock on bedroom door"", ""Air conditioning""]",161228373,Laura,2017-12-04,"Antwerp, Flanders, Belgium",124.0
29454542,1.0,50.0,50.0,1.0,1125.0,https://www.airbnb.com/rooms/29454542,Antwerpen Centrum /Sportpaleis Lotto Arena,51.22662,4.43537,Private room in residential home,Private room,2,1.5 shared baths,1.0,1.0,"[""Refrigerator"", ""Backyard"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Host greets you"", ""Carbon monoxide alarm"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Paid parking on premises"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Lock on bedroom door"", ""Air conditioning""]",161228373,Laura,2017-12-04,"Antwerp, Flanders, Belgium",95.0
22404084,0.0,135.0,135.0,1.0,1125.0,https://www.airbnb.com/rooms/22404084,Stylish room 03 in Historic house,51.20537,4.41633,Room in boutique hotel,Entire home/apt,2,1 bath,1.0,1.0,"[""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""First aid kit"", ""Carbon monoxide alarm"", ""Hangers"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",77466862,Martin,2016-06-13,BE,2.0
25501058,0.0,140.0,140.0,1.0,1125.0,https://www.airbnb.com/rooms/25501058,Rooftop apartment in historic house,51.20371,4.41706,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,"[""Refrigerator"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Lock on bedroom door""]",77466862,Martin,2016-06-13,BE,4.0
43673968,0.0,120.0,120.0,1.0,1125.0,https://www.airbnb.com/rooms/43673968,Cosy room 01 in authentic and historic house.,51.20489,4.41576,Private room in residential home,Private room,2,1 private bath,1.0,1.0,"[""Long term stays allowed"", ""Shampoo"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",77466862,Martin,2016-06-13,BE,0.0
43674269,0.0,110.0,110.0,1.0,1125.0,https://www.airbnb.com/rooms/43674269,Cosy Room 02 in historic 19th century house,51.2053,4.41765,Private room in residential home,Private room,2,1 private bath,1.0,1.4600985221674876,"[""Long term stays allowed"", ""Shampoo"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",77466862,Martin,2016-06-13,BE,0.0
22585207,0.0,100.33,100.33,2.0,1125.0,https://www.airbnb.com/rooms/22585207,Comfortable apartment in a lovely neighbourhood,51.19829,4.45725,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Washer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Patio or balcony"", ""Hangers""]",50360708,Zhiruo Anita,2015-12-02,"Antwerp, Flanders, Belgium",49.0
22613237,1.0,60.0,60.0,300.0,365.0,https://www.airbnb.com/rooms/22613237,Antwerp Zuid cosy studio flat,51.21072,4.39195,Entire rental unit,Entire home/apt,1,1 bath,1.0192307692307692,1.0,"[""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Iron"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",86159902,Steven,2016-07-26,"Antwerp, Flanders, Belgium",5.0
